Date,Open,High,Low,Close,Volume,Change
2019-04-23,9101,9110,9060,9109,11173,
2019-04-24,9147,9179,9064,9099,4412,-0.001097815347458564
2019-04-25,9069,9097,9037,9063,3517,-0.003956478733926794
2019-04-26,9045,9045,8955,8959,44269,-0.01147522895288533
2019-04-29,8964,9064,8959,9067,1635,0.012054916843397656
2019-04-30,9078,9078,8950,9009,16393,-0.006396823646189431
2019-05-02,8969,9078,8969,9019,1310,0.0011100011100011464
2019-05-03,9000,9037,8973,9024,1326,0.0005543851868277105
2019-05-07,8900,8950,8891,8931,4135,-0.010305851063829752
2019-05-08,8831,8992,8831,8991,1353,0.006718172657037336
2019-05-09,8896,8904,8754,8756,1499,-0.026137248359470622
2019-05-10,8816,8816,8754,8789,53782,0.0037688442211054607
2019-05-13,8741,8773,8703,8706,1286,-0.009443622710205934
2019-05-14,8675,8695,8635,8656,551,-0.005743165632896896
2019-05-15,8649,8731,8635,8714,6609,0.006700554528650704
2019-05-16,8731,8731,8667,8670,669,-0.00504934588019279
2019-05-17,8695,8741,8649,8652,1111,-0.0020761245674740803
2019-05-20,8658,8754,8658,8680,1100,0.003236245954692629
2019-05-21,8671,8741,8667,8714,592,0.0039170506912442615
2019-05-22,8703,8703,8617,8642,550,-0.00826256598577002
2019-05-23,8630,8667,8599,8670,2197,0.003239990742883503
2019-05-24,8594,8667,8594,8661,546,-0.0010380622837370401
2019-05-27,8644,8698,8617,8702,24184,0.004733864449832481
2019-05-28,8675,8685,8644,8684,1094,-0.002068490002298362
2019-05-29,8608,8630,8558,8600,11219,-0.009672961768770194
2019-05-30,8576,8644,8558,8647,551,0.005465116279069759
2019-05-31,8649,8658,8621,8647,11026,0.0
2019-06-03,8599,8663,8577,8665,952,0.0020816468139239763
2019-06-04,8698,8768,8695,8747,11041,0.009463358338142047
2019-06-05,8768,8778,8731,8738,110,-0.0010289242025837142
2019-06-07,8722,8759,8685,8697,133,-0.004692149233234133
2019-06-10,8778,8803,8778,8789,854,0.010578360354145167
2019-06-11,8764,8803,8745,8807,217,0.0020480145636592173
2019-06-12,8808,8812,8768,8784,32904,-0.002611558987169249
2019-06-13,8786,8789,8671,8747,1016,-0.004212204007285947
2019-06-14,8726,8745,8698,8742,791,-0.0005716245569910017
2019-06-17,8731,8745,8708,8710,822,-0.0036604895904827073
2019-06-18,8759,8759,8759,8761,4,0.005855338691159506
2019-06-19,8783,8786,8768,8775,178,0.0015979910969068367
2019-06-20,8783,8786,8764,8779,1093,0.0004558404558403506
2019-06-21,8764,8794,8759,8789,569,0.00113908189998857
2019-06-24,8803,8835,8789,8817,439,0.0031858004323586098
2019-06-25,8812,8840,8768,8789,2065,-0.0031756833390041983
2019-06-26,8768,8812,8736,8807,989,0.0020480145636592173
2019-06-27,8786,8868,8786,8849,2222,0.004768933802657083
